Count_Nuclei,Count_RO_PositiveNuclei,Count_h2AX,Group,FileName_DAPI,FileName_Green,ImageNumber,Math_PercentPositiveNuclei,Mean_Nuclei_Children_RO_PositiveNuclei_Count,Mean_Nuclei_Parent_h2AX,Mean_RO_PositiveNuclei_Location_Center_X,Mean_RO_PositiveNuclei_Location_Center_Y,Mean_RO_PositiveNuclei_Location_Center_Z,Mean_RO_PositiveNuclei_Parent_Nuclei,Mean_h2AX_Children_Nuclei_Count,Mean_h2AX_Intensity_IntegratedIntensityEdge_FilteredMaskedGreen,Mean_h2AX_Intensity_IntegratedIntensity_FilteredMaskedGreen,Mean_h2AX_Intensity_LowerQuartileIntensity_FilteredMaskedGreen,Mean_h2AX_Intensity_MADIntensity_FilteredMaskedGreen,Mean_h2AX_Intensity_MassDisplacement_FilteredMaskedGreen,Mean_h2AX_Intensity_MaxIntensityEdge_FilteredMaskedGreen,Mean_h2AX_Intensity_MaxIntensity_FilteredMaskedGreen,Mean_h2AX_Intensity_MeanIntensityEdge_FilteredMaskedGreen,Mean_h2AX_Intensity_MeanIntensity_FilteredMaskedGreen,Mean_h2AX_Intensity_MedianIntensity_FilteredMaskedGreen,Mean_h2AX_Intensity_MinIntensityEdge_FilteredMaskedGreen,Mean_h2AX_Intensity_MinIntensity_FilteredMaskedGreen,Mean_h2AX_Intensity_StdIntensityEdge_FilteredMaskedGreen,Mean_h2AX_Intensity_StdIntensity_FilteredMaskedGreen,Mean_h2AX_Intensity_UpperQuartileIntensity_FilteredMaskedGreen,Mean_h2AX_Location_CenterMassIntensity_X_FilteredMaskedGreen,Mean_h2AX_Location_CenterMassIntensity_Y_FilteredMaskedGreen,Mean_h2AX_Location_CenterMassIntensity_Z_FilteredMaskedGreen,Mean_h2AX_Location_Center_X,Mean_h2AX_Location_Center_Y,Mean_h2AX_Location_Center_Z,Mean_h2AX_Location_MaxIntensity_X_FilteredMaskedGreen,Mean_h2AX_Location_MaxIntensity_Y_FilteredMaskedGreen,Mean_h2AX_Location_MaxIntensity_Z_FilteredMaskedGreen,Mean_h2AX_Mean_Nuclei_Location_Center_X,Mean_h2AX_Mean_Nuclei_Location_Center_Y,Mean_h2AX_Mean_Nuclei_Location_Center_Z,Mean_h2AX_Mean_Nuclei_Number_Object_Number,Threshold_FinalThreshold_Nuclei,Threshold_FinalThreshold_h2AX,Threshold_OrigThreshold_Nuclei,Threshold_OrigThreshold_h2AX,Threshold_SumOfEntropies_Nuclei,Threshold_SumOfEntropies_h2AX,Threshold_WeightedVariance_Nuclei,Threshold_WeightedVariance_h2AX
21,13,120,CSE,E29_CSE_93_DAPI.TIF,E29_CSE_93_FITC.TIF,110,61.9047619,0.619047619,29.80952381,663.4110961,357.3780121,0,9.692307692,0.108333333,1.40188654,3.604627598,0.084457669,0.042166521,0.160801931,0.175215277,0.239545791,0.096210173,0.125737606,0.123636479,0.033086646,0.033084103,0.040874447,0.056671342,0.172408636,284.8010784,427.2677591,0,284.8078348,427.2627971,0,284.8,427.375,0,663.4110961,357.3780121,0,9.692307692,0.07207635,0.061191384,0.07207635,0.061191384,-12.21808644,-13.26392162,0.032063775,2.276376417
21,11,162,CSE,E29_CSE_94_DAPI.TIF,E29_CSE_94_FITC.TIF,111,52.38095238,0.523809524,50.04761905,769.0526584,460.3498532,0,10.36363636,0.067901235,1.827195157,4.327381375,0.11415406,0.042825297,0.141257206,0.194044649,0.278823776,0.122179527,0.1549893,0.152673297,0.055186044,0.054999167,0.039449297,0.059789188,0.202111303,790.4892542,418.7052193,0,790.5015828,418.7127918,0,790.5555556,418.7160494,0,769.0526584,460.3498532,0,10.36363636,0.099703878,0.084316049,0.099703878,0.084316049,-12.26366284,-12.9153731,0.054660262,2.322994864
32,18,260,CSE,E29_CSE_95_DAPI.TIF,E29_CSE_95_FITC.TIF,112,56.25,0.5625,60.625,526.9138637,558.4203807,0,15.88888889,0.069230769,0.976885632,2.419477794,0.06631606,0.037362421,0.150788617,0.13478576,0.211033917,0.075363824,0.103421724,0.099215218,0.026882406,0.026882406,0.031537084,0.051271937,0.145784109,521.8226609,656.1204387,0,521.8401246,656.1255837,0,521.7884615,656.1076923,0,526.9138637,558.4203807,0,15.88888889,0.071527317,0.05,0.071527317,0.05,-12.14359914,-13.22102733,0.05729166,2.112583857
27,20,185,CSE,E29_CSE_96_DAPI.TIF,E29_CSE_96_FITC.TIF,113,74.07407407,0.740740741,48.74074074,786.0503817,457.5119694,0,12.65,0.108108108,1.004176592,2.358186305,0.066559855,0.030993465,0.156316968,0.125271784,0.183967055,0.073742301,0.095722809,0.09335321,0.029924179,0.029917581,0.027647699,0.042032452,0.129099654,665.2931116,600.7767064,0,665.2893339,600.7879536,0,665.2648649,600.7783784,0,786.0503817,457.5119694,0,12.65,0.074350715,0.05,0.074350715,0.05,-12.24035981,-13.17347919,0.050108072,2.63138595
21,17,153,CSE,E29_CSE_97_DAPI.TIF,E29_CSE_97_FITC.TIF,114,80.95238095,0.80952381,61.0952381,659.068029,433.6433116,0,9.882352941,0.111111111,0.934259427,2.228449062,0.064239381,0.032103585,0.132792391,0.12617715,0.191769004,0.072455189,0.096521311,0.092071344,0.031602333,0.031602333,0.027131383,0.04433213,0.132441429,681.111462,489.267951,0,681.125141,489.2812203,0,681.0980392,489.2091503,0,659.068029,433.6433116,0,9.882352941,0.082962409,0.05,0.082962409,0.05,-12.26110235,-13.01181283,0.04176528,1.937062112
27,21,157,CSE,E30_CSE_100_DAPI.TIF,E30_CSE_100_FITC.TIF,115,77.77777778,0.777777778,56.37037037,615.103281,501.811516,0,14.71428571,0.133757962,1.311859915,3.569103512,0.074113656,0.035778812,0.192341865,0.150364539,0.219310047,0.083343581,0.110275742,0.10603329,0.034312389,0.034253297,0.034777072,0.050599285,0.150106791,740.3085301,543.7220846,0,740.3141059,543.7161061,0,740.2484076,543.6815287,0,615.103281,501.811516,0,14.71428571,0.090257712,0.052393275,0.090257712,0.052393275,-12.26529336,-13.3081777,0.052321102,2.280643754
24,22,188,CSE,E30_CSE_101_DAPI.TIF,E30_CSE_101_FITC.TIF,116,91.66666667,0.916666667,78.45833333,798.5382178,317.4531409,0,11.86363636,0.117021277,1.27207647,3.292437507,0.078747348,0.041965233,0.180481203,0.161627783,0.238233594,0.088993357,0.119581039,0.116794496,0.029022661,0.029022661,0.038711411,0.057135599,0.165496671,810.5124984,409.7748282,0,810.513032,409.7767424,0,810.5744681,409.7659574,0,798.5382178,317.4531409,0,11.86363636,0.069576256,0.057591289,0.069576256,0.057591289,-12.12974934,-13.31940012,0.038012157,2.373629935
20,15,203,CSE,E30_CSE_102_DAPI.TIF,E30_CSE_102_FITC.TIF,117,75,0.75,68.95,545.8303969,523.4252446,0,10.4,0.073891626,1.067975782,2.350892107,0.07480228,0.030552469,0.124884168,0.130441336,0.18461703,0.08154866,0.103094404,0.101182951,0.037541703,0.037541703,0.026949212,0.040677163,0.138046117,522.0594565,602.425118,0,522.0527508,602.4261672,0,522.0640394,602.364532,0,545.8303969,523.4252446,0,10.4,0.075214162,0.055920284,0.075214162,0.055920284,-12.30286606,-12.94635302,0.04976402,2.680530152
33,17,145,CSE,E30_CSE_103_DAPI.TIF,E30_CSE_103_FITC.TIF,118,51.51515152,0.515151515,30.21212121,875.0596792,446.0948285,0,16.05882353,0.117241379,0.955478281,2.141527329,0.06653165,0.034351532,0.135540931,0.128040239,0.194422672,0.076082155,0.099756059,0.097764236,0.03070031,0.03070031,0.028884079,0.04548492,0.137106309,744.034337,555.2759454,0,744.045818,555.2769994,0,744.0206897,555.2,0,875.0596792,446.0948285,0,16.05882353,0.061063208,0.05,0.061063208,0.05,-12.07013613,-13.0559916,0.060359918,2.110248907
21,12,86,CSE,E30_CSE_104_DAPI.TIF,E30_CSE_104_FITC.TIF,119,57.14285714,0.571428571,23.9047619,788.7946472,632.5335958,0,13.58333333,0.139534884,0.920421365,1.916483476,0.064397331,0.022169229,0.12714107,0.106816701,0.149852822,0.070499872,0.086287363,0.08414641,0.039778495,0.039778495,0.019465962,0.030668229,0.111057112,723.9325747,650.7222464,0,723.9252702,650.7266746,0,723.9767442,650.7674419,0,788.7946472,632.5335958,0,13.58333333,0.093591571,0.05,0.093591571,0.05,-12.15556903,-12.69503616,0.039280082,2.559294108
20,19,65,CSE,E30_CSE_105_DAPI.TIF,E30_CSE_105_FITC.TIF,120,95,0.95,24.7,628.2082545,558.2679699,0,11,0.292307692,1.481648192,4.345646424,0.076765321,0.04476387,0.186876032,0.166928064,0.25885405,0.085996986,0.122569772,0.115721605,0.031765996,0.031765996,0.040267556,0.062682795,0.171996171,725.8580772,658.3345952,0,725.8552704,658.3054753,0,725.5846154,658.3846154,0,628.2082545,558.2679699,0,11,0.088389792,0.05,0.088389792,0.05,-12.1800249,-13.37341998,0.031283976,2.281230151
20,17,122,CSE,E30_CSE_106_DAPI.TIF,E30_CSE_106_FITC.TIF,121,85,0.85,40.2,703.5280337,565.1319514,0,11,0.139344262,1.402661813,3.873911913,0.081737576,0.049194583,0.179766409,0.180155014,0.288556108,0.093734236,0.133713794,0.125636783,0.030961806,0.030960805,0.042610206,0.070410039,0.188670171,803.635592,730.4424261,0,803.6307455,730.4358238,0,803.557377,730.3606557,0,703.5280337,565.1319514,0,11,0.097834051,0.062337568,0.097834051,0.062337568,-12.15934665,-13.25496335,0.046013351,2.040342736
20,8,38,CSE,E30_CSE_109_DAPI.TIF,E30_CSE_109_FITC.TIF,124,40,0.4,4.7,881.2577385,570.0289849,0,13.5,0.210526316,1.431864906,4.516601536,0.073211583,0.035482847,0.189874163,0.14785993,0.202673548,0.079002428,0.106919265,0.104617456,0.030630475,0.030630475,0.032455217,0.045980559,0.145105272,879.3241921,698.0855406,0,879.3427114,698.0935081,0,879.2105263,698.1578947,0,881.2577385,570.0289849,0,13.5,0.07421869,0.05,0.07421869,0.05,-12.19575217,-13.10432036,0.037068639,2.065469452
18,13,92,CSE,E30_CSE_110_DAPI.TIF,E30_CSE_110_FITC.TIF,125,72.22222222,0.722222222,27.61111111,624.194973,423.9350363,0,8.846153846,0.141304348,1.125136588,2.90471473,0.067288637,0.032290409,0.174494893,0.138329667,0.187170483,0.076426066,0.099038865,0.096360393,0.032140143,0.032072472,0.029943511,0.042569842,0.133742674,447.915851,491.6152765,0,447.8974811,491.6102011,0,447.826087,491.5434783,0,624.194973,423.9350363,0,8.846153846,0.096810088,0.05,0.096810088,0.05,-12.15776534,-13.1175375,0.037633355,2.247389378
47,26,242,CSE,E30_CSE_98_DAPI.TIF,E30_CSE_98_FITC.TIF,126,55.31914894,0.553191489,55.08510638,815.7977625,495.6688243,0,21.76923077,0.107438017,1.052748168,2.593098773,0.06673691,0.031024743,0.154406111,0.128192681,0.189279971,0.074053561,0.097733708,0.094390544,0.03050745,0.03049257,0.027596373,0.043116265,0.131616882,659.2078019,587.3895847,0,659.198848,587.3892004,0,659.2396694,587.3801653,0,815.7977625,495.6688243,0,21.76923077,0.063298061,0.05,0.063298061,0.05,-12.25951582,-13.08163311,0.074188313,2.468118397
24,16,81,CSE,E30_CSE_99_DAPI.TIF,E30_CSE_99_FITC.TIF,127,66.66666667,0.666666667,22.33333333,693.1149676,568.2987033,0,14,0.197530864,1.278408419,3.325481225,0.070790369,0.034747239,0.175270817,0.14672096,0.21472496,0.079185899,0.106231112,0.10553781,0.022235223,0.022210356,0.037246321,0.052327847,0.144426078,590.1772234,617.5793759,0,590.1598258,617.5831397,0,590.1234568,617.4938272,0,693.1149676,568.2987033,0,14,0.072880067,0.05,0.072880067,0.05,-12.13436724,-13.25323511,0.041004099,1.958460774
29,13,89,Control,E31_CONTROL_111_DAPI.TIF,E31_CONTROL_111_FITC.TIF,128,44.82758621,0.448275862,14.96551724,941.6327631,539.5408024,0,15.76923077,0.146067416,0.754115946,1.463520564,0.065655628,0.0209947,0.103698422,0.103415707,0.143975902,0.071866511,0.08592189,0.083840609,0.044860151,0.044860151,0.017635886,0.02830281,0.110020463,854.7598492,638.3285088,0,854.767611,638.3296399,0,854.752809,638.1685393,0,941.6327631,539.5408024,0,15.76923077,0.045780525,0.05,0.045780525,0.05,-12.37651554,-12.55399232,0.032085965,2.695202355
24,10,47,Control,E31_CONTROL_112_DAPI.TIF,E31_CONTROL_112_FITC.TIF,129,41.66666667,0.416666667,10.125,582.6277494,565.4711879,0,12.9,0.212765957,0.768571616,1.554034639,0.064207365,0.019803615,0.113914661,0.099096636,0.141692031,0.069687682,0.084228132,0.080750095,0.04461608,0.04461608,0.016161652,0.028041802,0.108006602,562.1188873,583.0612202,0,562.1301772,583.0671528,0,562.0425532,583.1702128,0,582.6277494,565.4711879,0,12.9,0.045367576,0.05,0.045367576,0.05,-12.59607793,-12.57453355,0.02434834,2.702571845
16,7,49,Control,E31_CONTROL_113_DAPI.TIF,E31_CONTROL_113_FITC.TIF,130,43.75,0.4375,14.5,853.7441183,484.0472923,0,7.142857143,0.142857143,0.757522629,1.300169573,0.064596735,0.01815263,0.093308702,0.099546123,0.129754001,0.070631021,0.082050932,0.081642618,0.045659977,0.04563631,0.016246091,0.024501087,0.103422847,928.3175321,352.5204867,0,928.3303485,352.5302775,0,928.3469388,352.5714286,0,853.7441183,484.0472923,0,7.142857143,0.042902589,0.05,0.042902589,0.05,-12.46560747,-12.39035888,0.02216162,2.965460611
17,4,25,Control,E31_CONTROL_114_DAPI.TIF,E31_CONTROL_114_FITC.TIF,131,23.52941176,0.235294118,3.117647059,891.1195879,491.6588124,0,8.25,0.16,1.030713975,2.541833214,0.065599143,0.0278642,0.135919318,0.116256658,0.169272604,0.071821148,0.093665707,0.090494545,0.036777906,0.036777906,0.022326661,0.03706775,0.126170138,880.4211525,450.0738494,0,880.4353973,450.0756528,0,880.64,449.96,0,891.1195879,491.6588124,0,8.25,0.051308282,0.05,0.051308282,0.05,-12.03827564,-12.80023147,0.024534267,2.661164223
33,18,152,Control,E31_CONTROL_115_DAPI.TIF,E31_CONTROL_115_FITC.TIF,132,54.54545455,0.545454545,45.57575758,665.7632082,446.2582386,0,14.88888889,0.118421053,0.911977121,2.387385699,0.065806539,0.025029614,0.126031267,0.110771662,0.170651079,0.071356149,0.091939557,0.087670709,0.039475893,0.039475893,0.020401103,0.036243349,0.120214691,714.5533718,397.7705953,0,714.555883,397.7603134,0,714.5065789,397.6973684,0,665.7632082,446.2582386,0,14.88888889,0.060414106,0.05,0.060414106,0.05,-12.16987257,-12.70960213,0.038698046,1.407102785
26,11,52,Control,E31_CONTROL_116_DAPI.TIF,E31_CONTROL_116_FITC.TIF,133,42.30769231,0.423076923,12.80769231,731.9620959,459.6111422,0,11.36363636,0.211538462,0.800225375,1.629008588,0.063361328,0.019251604,0.108823016,0.099043966,0.135665618,0.069184801,0.082658289,0.080025942,0.044429578,0.044429578,0.016339011,0.026357216,0.104305099,786.5835998,398.6318847,0,786.5877772,398.6199855,0,786.6153846,398.6346154,0,731.9620959,459.6111422,0,11.36363636,0.056160655,0.05,0.056160655,0.05,-12.2399372,-12.51305753,0.035555884,2.716599882
27,15,66,Control,E31_CONTROL_117_DAPI.TIF,E31_CONTROL_117_FITC.TIF,134,55.55555556,0.555555556,22.85185185,714.0267173,506.0910414,0,12.8,0.227272727,0.785477108,1.530161758,0.063371645,0.019803898,0.10773617,0.101582544,0.136014296,0.068622028,0.081751345,0.07986526,0.04318118,0.04318118,0.017147076,0.026427211,0.104535397,690.9208042,386.6566614,0,690.9152309,386.6543208,0,690.9393939,386.6818182,0,714.0267173,506.0910414,0,12.8,0.054430302,0.05,0.054430302,0.05,-12.26314885,-12.56746916,0.036335921,2.723545258
30,15,81,Control,E31_CONTROL_118_DAPI.TIF,E31_CONTROL_118_FITC.TIF,135,50,0.5,18.8,706.218948,460.118801,0,12.8,0.185185185,0.729155195,1.336683547,0.064554705,0.020033776,0.101184313,0.101692152,0.134966615,0.071260963,0.083415458,0.082543021,0.045293297,0.045293297,0.017355006,0.026290862,0.106029105,633.6279765,507.6218886,0,633.629086,507.6145716,0,633.617284,507.6049383,0,706.218948,460.118801,0,12.8,0.057171203,0.05,0.057171203,0.05,-12.36380338,-12.47990096,0.039050688,2.713883735
29,13,82,Control,E31_CONTROL_119_DAPI.TIF,E31_CONTROL_119_FITC.TIF,136,44.82758621,0.448275862,19.37931034,805.5791536,583.732383,0,15.15384615,0.158536585,0.789373026,1.461841099,0.06531066,0.021930938,0.115557872,0.105203887,0.148655623,0.070997588,0.086086935,0.083760494,0.041732309,0.041732309,0.018623079,0.030144598,0.110643727,942.8007479,584.9113768,0,942.8204377,584.9189599,0,942.7560976,584.8414634,0,805.5791536,583.732383,0,15.15384615,0.047879294,0.05,0.047879294,0.05,-12.2892523,-12.68634563,0.032865583,3.399138402
28,12,40,Control,E31_CONTROL_120_DAPI.TIF,E31_CONTROL_120_FITC.TIF,137,42.85714286,0.428571429,9.142857143,780.7662045,466.0534702,0,12.5,0.3,0.785185024,1.516041818,0.064719618,0.019269856,0.103957408,0.101341268,0.135416192,0.070543017,0.083686243,0.082425421,0.046567484,0.046567484,0.016152709,0.025867304,0.106091784,858.2571863,429.4672482,0,858.2786861,429.4710367,0,858.225,429.525,0,780.7662045,466.0534702,0,12.5,0.048619539,0.05,0.048619539,0.05,-12.49142605,-12.28144777,0.03662347,2.246399082
41,17,62,Control,E31_CONTROL_121_DAPI.TIF,E31_CONTROL_121_FITC.TIF,138,41.46341463,0.414634146,12.95121951,645.9980102,422.0800879,0,20.76470588,0.274193548,0.886102219,2.301714156,0.064000768,0.026932665,0.117339759,0.107567243,0.175503363,0.069269189,0.092633566,0.086284355,0.039993403,0.039975682,0.019309866,0.038265263,0.123811948,772.2551533,409.7218513,0,772.2591833,409.7322458,0,772.2903226,409.7741935,0,645.9980102,422.0800879,0,20.76470588,0.062856078,0.05,0.062856078,0.05,-12.24441781,-12.69097692,0.051141654,1.858654955
29,19,153,Control,E31_CONTROL_122_DAPI.TIF,E31_CONTROL_122_FITC.TIF,139,65.51724138,0.655172414,62.06896552,670.8873083,561.0815048,0,16.15789474,0.124183007,0.774780926,1.387790686,0.065673135,0.021626723,0.102547743,0.107123918,0.141980711,0.072754277,0.086023657,0.084634714,0.043627239,0.043600112,0.019002842,0.028512109,0.11098076,693.4073967,445.7256716,0,693.4153361,445.7251547,0,693.379085,445.6405229,0,670.8873083,561.0815048,0,16.15789474,0.053879783,0.05,0.053879783,0.05,-12.39419639,-12.68229785,0.048979302,3.129219333
22,12,161,Control,E31_CONTROL_123_DAPI.TIF,E31_CONTROL_123_FITC.TIF,140,54.54545455,0.545454545,34.22727273,765.1409547,506.0152779,0,9.75,0.074534161,0.900675436,1.996006704,0.066316563,0.024498217,0.121072907,0.111109942,0.162278654,0.072492588,0.090543946,0.087772169,0.040460103,0.040367601,0.020888742,0.034200554,0.1180491,921.7562696,582.7003996,0,921.746949,582.7111546,0,921.7453416,582.6645963,0,765.1409547,506.0152779,0,9.75,0.071733072,0.05,0.071733072,0.05,-12.18459213,-12.65324947,0.046789117,1.687344587
16,9,51,Control,E32_CONTROL_124_DAPI.TIF,E32_CONTROL_124_FITC.TIF,141,56.25,0.5625,15.625,486.1472149,620.3964494,0,9.666666667,0.176470588,0.935234425,1.999256174,0.064644694,0.021439826,0.12976984,0.109252199,0.150532943,0.070641113,0.085523657,0.083642779,0.039379047,0.039379047,0.020039366,0.029723508,0.108815974,504.5045685,593.340104,0,504.5121256,593.3302059,0,504.372549,593.4901961,0,486.1472149,620.3964494,0,9.666666667,0.069486246,0.05,0.069486246,0.05,-12.173272,-12.70346802,0.026068653,3.048379223
22,16,130,Control,E32_CONTROL_125_DAPI.TIF,E32_CONTROL_125_FITC.TIF,142,72.72727273,0.727272727,41.40909091,701.3140635,469.755351,0,10.8125,0.123076923,0.801532472,1.722329459,0.065345939,0.024264425,0.124488775,0.108340932,0.156928475,0.071607571,0.089062729,0.086125911,0.041616752,0.04159938,0.019707193,0.032969736,0.117145507,679.5253081,517.5821085,0,679.5328131,517.5803057,0,679.4846154,517.5384615,0,701.3140635,469.755351,0,10.8125,0.069031522,0.05,0.069031522,0.05,-12.39054245,-12.73434044,0.0376644,2.183248944
30,19,151,Control,E32_CONTROL_126_DAPI.TIF,E32_CONTROL_126_FITC.TIF,143,63.33333333,0.633333333,57.4,655.9361546,450.4548275,0,14.94736842,0.125827815,0.855328605,2.184841315,0.066835122,0.026824351,0.111450346,0.107978497,0.175367188,0.071524627,0.094400154,0.089969214,0.041115687,0.041115687,0.01964924,0.037892808,0.12491682,746.5536076,374.8618803,0,746.5698047,374.8622471,0,746.5430464,374.8675497,0,678.113401,471.302346,0,15.66666667,0.051022772,0.05,0.051022772,0.05,-12.16041872,-12.86540606,0.042837186,2.235683035
24,12,46,Control,E32_CONTROL_127_DAPI.TIF,E32_CONTROL_127_FITC.TIF,144,50,0.5,12.08333333,517.2437769,482.4526287,0,11.41666667,0.260869565,0.85945977,1.865569362,0.062855891,0.016128784,0.105158582,0.091274161,0.128498211,0.066830102,0.079313026,0.077854846,0.04563509,0.04563509,0.013106151,0.022566999,0.095876746,439.9957405,490.7630739,0,439.9857158,490.745173,0,439.9782609,490.9130435,0,517.2437769,482.4526287,0,11.41666667,0.059474245,0.05,0.059474245,0.05,-12.20602458,-12.30438722,0.038621416,2.291493463
52,22,132,Control,E32_CONTROL_128_DAPI.TIF,E32_CONTROL_128_FITC.TIF,145,42.30769231,0.423076923,24.84615385,712.5284963,503.4046499,0,24.54545455,0.166666667,0.829269114,1.891768684,0.065822681,0.025427078,0.112914799,0.106620796,0.164141761,0.070925379,0.090901849,0.087879481,0.039857026,0.039857026,0.019798321,0.03520929,0.120108154,637.8178968,533.1519619,0,637.8156961,533.1507967,0,637.8636364,533.1590909,0,712.5284963,503.4046499,0,24.54545455,0.051863093,0.05,0.051863093,0.05,-12.4296582,-12.76293162,0.064086851,2.288450441
60,26,116,Control,E32_CONTROL_129_DAPI.TIF,E32_CONTROL_129_FITC.TIF,146,43.33333333,0.433333333,26.68333333,707.4986235,432.1085934,0,32.03846154,0.224137931,0.791828002,1.703557187,0.065935549,0.022874588,0.113284596,0.105187804,0.160984784,0.071827861,0.089577109,0.085506559,0.042889428,0.042889428,0.018721747,0.033581807,0.116401342,698.5861881,409.0297189,0,698.5925775,409.0289503,0,698.6206897,409.0517241,0,707.4986235,432.1085934,0,32.03846154,0.055239148,0.05,0.055239148,0.05,-12.31302059,-12.63794088,0.07341438,2.119417775
39,19,115,Control,E32_CONTROL_130_DAPI.TIF,E32_CONTROL_130_FITC.TIF,147,48.71794872,0.487179487,21.92307692,697.2518224,434.0409129,0,17.21052632,0.165217391,0.865961443,2.197559758,0.065856612,0.030452231,0.116767336,0.112544708,0.188656709,0.072356885,0.097754184,0.09200633,0.0403698,0.0403698,0.021702621,0.042595523,0.132864815,570.4828081,550.0057636,0,570.4871756,550.0134749,0,570.4869565,550.026087,0,697.2518224,434.0409129,0,17.21052632,0.051661924,0.05,0.051661924,0.05,-12.23234846,-12.66627594,0.068545317,1.2266733
43,18,66,Control,E32_CONTROL_131_DAPI.TIF,E32_CONTROL_131_FITC.TIF,148,41.86046512,0.418604651,17.81395349,664.9024017,570.3217074,0,22.38888889,0.272727273,0.880736872,2.289330494,0.066413967,0.019985157,0.112640538,0.096191024,0.14726621,0.070020815,0.087304499,0.084456838,0.047277074,0.047277074,0.014313595,0.027940985,0.109490653,567.6695382,458.4219462,0,567.6700287,458.4243856,0,567.7424242,458.4090909,0,664.9024017,570.3217074,0,22.38888889,0.046720922,0.05,0.046720922,0.05,-12.40769017,-12.52038721,0.067714249,1.761393806
32,9,43,Control,E32_CONTROL_132_DAPI.TIF,E32_CONTROL_132_FITC.TIF,149,28.125,0.28125,5.21875,642.7914525,560.90505,0,18.88888889,0.209302326,0.757585596,1.622224235,0.063447369,0.024155387,0.117830823,0.102584631,0.158138826,0.070177886,0.087830301,0.084014757,0.04251802,0.04251802,0.018097373,0.033164971,0.114985249,675.32299,631.1749315,0,675.3235009,631.1607135,0,675.3255814,631.1395349,0,642.7914525,560.90505,0,18.88888889,0.048995346,0.05,0.048995346,0.05,-12.40552449,-12.53284083,0.043852286,2.134592911
33,15,46,Control,E32_CONTROL_133_DAPI.TIF,E32_CONTROL_133_FITC.TIF,150,45.45454545,0.454545455,10.6969697,529.6978241,408.3865211,0,16.93333333,0.326086957,0.736644539,1.61182773,0.063976435,0.022510374,0.103940416,0.099029725,0.153365113,0.069756495,0.087378349,0.083517269,0.045140166,0.045140166,0.016943275,0.031619243,0.11497839,520.7193804,384.926581,0,520.7276453,384.9264484,0,520.6956522,384.9347826,0,529.6978241,408.3865211,0,16.93333333,0.055955969,0.05,0.055955969,0.05,-12.49403754,-12.55230636,0.048446885,2.156486407
21,14,164,Control,E32_CONTROL_134_DAPI.TIF,E32_CONTROL_134_FITC.TIF,151,66.66666667,0.666666667,68.57142857,771.3878073,499.7524314,0,9.785714286,0.085365854,0.875287641,2.074715242,0.065718375,0.030382575,0.126817079,0.11358146,0.177633997,0.072393096,0.095548892,0.092316711,0.037559896,0.037559896,0.022317343,0.039948175,0.129226982,772.9953862,390.6265578,0,773.0000928,390.6302601,0,772.9817073,390.6219512,0,771.3878073,499.7524314,0,9.785714286,0.052472737,0.05,0.052472737,0.05,-12.38160309,-12.96284718,0.031171825,2.42163181
23,19,108,Control,E32_CONTROL_135_DAPI.TIF,E32_CONTROL_135_FITC.TIF,152,82.60869565,0.826086957,41.65217391,595.6533794,390.3846958,0,11.10526316,0.175925926,0.852250988,2.447832931,0.063489964,0.02669587,0.131283338,0.11838924,0.193064352,0.070586331,0.09366839,0.085381082,0.037375421,0.037375421,0.023379488,0.043280287,0.125083323,657.059465,426.9862696,0,657.0537742,426.9848506,0,657.1759259,427,0,624.5730589,403.8945369,0,11.5,0.049190257,0.05,0.049190257,0.05,-12.48045692,-12.86506972,0.030786648,1.637978495
